reader,id,conv_id,category,question,gold,prediction,official_f1,finish_reason,read_tokens,input_tokens,output_tokens,generation_cache_key
grounded,conv-41:18,conv-41,1,Who did John go to yoga with?,Rob,A colleague,0.0,stop,2034,2193,3,ccfdb435d040621c92b1593fb93731ec693874747a5a662a9be756ddd521eda7
grounded,conv-41:20,conv-41,2,When did John take a road trip to the Pacific Northwest?,2022,2022,1.0,stop,2035,2198,5,1bc3bd9369d36051d124833e5cbd662d14cdd3b5e58507336abe7e648306821c
grounded,conv-41:21,conv-41,1,What areas of the U.S. has John been to or is planning to go to?,"Pacific northwest, east coast",East Coast,0.5,stop,2045,2214,3,8be642aa79295382a5fef6d990aa174138d905c173f47a4e34938a01bd00f351
grounded,conv-41:24,conv-41,2,When did John start boot camp with his family?,April.2023,April 2023,0.0,stop,2041,2202,7,2231f13219529efce9c50a9e23bfc4c14486d46e4b38dfcbea8876a0d324438b
grounded,conv-41:30,conv-41,1,What shelters does Maria volunteer at?,"The homeless shelter, the dog shelter","homeless shelter, local dog shelter",0.9,stop,2046,2204,8,524e87ad523b1c4a5ed8a37652a7d69f2b1d5f9d5a67c598474696b891b2ef05
grounded,conv-41:41,conv-41,3,Does John live close to a beach or the mountains?,beach,Unknown,0.0,stop,2027,2189,2,468e2e598b520e0d8e4df915ffc1fdb40e9f9434922f386ddd3e81ead935b8b4
grounded,conv-41:46,conv-41,2,When did Maria go hiking with her church friends?,The weekend before 22 July 2023,Last weekend (relative to 22 July 2023),0.6666666666666666,stop,2047,2208,16,854d8074e071a655df60d60b82e7cd68e66fa9944800e42972775450fc80c7d7
grounded,conv-41:50,conv-41,3,What attributes describe John?,"Selfless, family-oriented, passionate, rational","Inspiring, community-focused, motivated, growth-oriented, compassionate, and supportive.",0.0,stop,2044,2200,17,8d10ed14aa42b667eba6b5e4d021c041eb98f73103ee74ddb17977e84139ab30
grounded,conv-41:58,conv-41,2,When did Maria get Coco?,Two weeks before 11 August 2023,28 July 2023,0.2222222222222222,stop,2044,2201,9,c82a55bab81cb6200c994f6d1e1e09a00032c79f08ad32d998cf2a63ed0c62f4
grounded,conv-41:67,conv-41,4,How did the extra funding help the school shown in the photo shared by John?,"Enabled needed repairs and renovations, making the learning environment safer and more modern for students.","It enabled needed repairs and renovations, making the learning environment safer and more modern for students.",0.96,stop,2039,2206,19,3983560be78f0754bf7b951ab3bc52f31936183ab8f99a3334c5a4bed37ed919
grounded,conv-41:79,conv-41,4,How often does John take his kids to the park?,A few times a week,A few times a week,1.0,stop,2047,2209,6,5d9d8ca5e109e5a639ef67a183a36de20885cea5a86da234c3001be975b6b244
grounded,conv-41:80,conv-41,4,What did Maria make for her home to remind her of a trip to England?,painting of a castle on a hill,A painting of a castle on a hill,1.0,stop,2033,2200,9,9c72841b8890a4889bd973d3dd78266e2e8428e3bee3a60f8c5e8472af219aee
grounded,conv-41:83,conv-41,4,What areas is John particularly interested in for policymaking?,education and infrastructure,"education, infrastructure",1.0,stop,2043,2205,4,6b99205c16c633bb248801d374d10c0cc930af635a61692a2a911455f18fd7d5
grounded,conv-41:85,conv-41,4,What event did John volunteer at last weekend?,career fair at a local school,5K charity run,0.0,stop,2047,2207,5,857e5dc213c5d95b340b601e24ac7584d8332f83b218338edafc49f640efcb27
grounded,conv-41:92,conv-41,4,How often does John work out with his family?,Three times a week,Three times a week,1.0,stop,2030,2191,5,f8329c7f5cefff411ae3c15065b1c2915e8f8767d2fcb0bb468e76605f545055
grounded,conv-41:96,conv-41,4,What did Maria do to feel closer to a community and her faith?,joined a nearby church,"Joined a nearby church, bought a cross necklace",0.6666666666666666,stop,2025,2190,10,9ded163b42beec0efb30634357f5dc70c3396a9f50276bdd2238d783cca6e0f7
grounded,conv-41:97,conv-41,4,Why did Maria join a nearby church recently?,to feel closer to a community and her faith,To feel closer to a community and her faith.,1.0,stop,2043,2203,11,fed46c9154e144f48e3ab1d14607e319d5a5da024c4f62ebdd683ad1a9fb9277
grounded,conv-41:106,conv-41,4,What important values does John want to teach his kids through adopting a rescue dog?,Responsibility and compassion,"responsibility, compassion",1.0,stop,2047,2214,5,e1e67d1bf39a5852a685d4cbf94051e61027df7c2b4599f11b542770ce01082a
grounded,conv-41:115,conv-41,4,What kind of event did John and his family attend in June 2023?,live music event,Live music event,1.0,stop,2047,2216,4,cad5409f9e790523ad296ddd960b7d2a8753b6218d254cf6f5101709bb252196
grounded,conv-41:116,conv-41,4,Why did Maria need to help her cousin find a new place to live?,Her cousin had to leave and find a new place in a hurry.,Because her cousin had to leave in a hurry after a car ran a red light and hit them.,0.56,stop,2042,2208,21,412deb7e4ec40986295c003a5cb66a098b686ee64080891f795b23a9ebcc116d
grounded,conv-41:117,conv-41,4,What event did John participate in to show support for veterans' rights?,marching event,Marching event,1.0,stop,2033,2198,4,379e00fb51b863dd19583daea32189be717b073bc5f625ca8549457b5c3ce50f
grounded,conv-41:118,conv-41,4,What inspired John to join the marching event for veterans' rights?,Respect for the military and the desire to show support,His great respect for the military and his desire to show his support.,0.7777777777777778,stop,2043,2207,15,ca72e56229901bd7905539d031cb3ef9f965e56c5ce97426e86d107711c173cf
grounded,conv-41:122,conv-41,4,"What motivated Maria and John to discuss potential solutions for their community on 7 July, 2023?",Flood in John's old area,"A nasty flood that hit John's old area the week before 7 July 2023, which ruined many homes due to poor infrastructure.",0.32,stop,2048,2222,31,8a1124a933471bfda9cd4bbc9b2b20f0e372e02e12ef7ea06acb1cb25eef6021
grounded,conv-41:137,conv-41,4,What happened to John's job in August 2023?,John lost his job at the mechanical engineering company.,He lost his job at a mechanical engineering company because the company tanked.,0.7368421052631579,stop,2031,2196,16,99c00fb071f40a307d764169c539e65186f68bcb9efc5ad0ce540c3952ed5632
grounded,conv-41:138,conv-41,4,What activity did Maria take up with her friends from church in August 2023?,community work,community work,1.0,stop,2048,2218,3,bb905755b06285dc704278f59479fad49635c88920098ed113bfa7207ae7504e
grounded,conv-41:150,conv-41,4,What activities does John's family enjoy doing together?,"going for hikes, hanging out at the park, having picnics, playing board games, having movie nights","hiking, hanging out at the park, having picnics, playing board games, having movie nights, climbing, sliding, playing games",0.8125,stop,2033,2194,29,a06e652cc0185beee3dddf612a22f470d17d0df1599f0a22231d37925d965b49
grounded,conv-42:1,conv-42,1,What kind of interests do Joanna and Nate share?,"Watching movies, making desserts","Movies, video games",0.3333333333333333,stop,2047,2208,5,288c2bb48303f11ddaa867576c107572cf498293d5661d510fabab83d5156979
grounded,conv-42:2,conv-42,2,"When did Joanna first watch ""Eternal Sunshine of the Spotless Mind?",2019,unknown,0.0,stop,2034,2200,2,32b549751fe15d3cfe863b20af208bb0080e8025d9c4a4629b2984836239197d
grounded,conv-42:6,conv-42,2,How long has Nate had his first two turtles?,three years,3 years,0.5,stop,2033,2194,3,2fdefc92c4c3be6883e7c00efa506d030ee4c44c0d499903dd79657d2b425c8b
grounded,conv-42:11,conv-42,1,What is Joanna allergic to?,"Most reptiles,animals with fur,cockroaches, dairy","most reptiles, animals with fur, cockroaches, turtles",0.75,stop,2047,2204,14,fa1db4abc1cfb11c5114b8309069e95e69cbd583d9ee4a278b3243cef5ed42a1
grounded,conv-42:24,conv-42,2,When is Nate hosting a gaming party?,"The weekend after 3June, 2022.",24 June 2022,0.2857142857142857,stop,2048,2207,9,dad97da2f8f500ee678cfc03d9638ee115d7fb9dcca9347369149daa5d3cd6cf
grounded,conv-42:28,conv-42,2,When did Nate make vegan icecream and share it with a vegan diet group?,"The Friday before 24June, 2022.",23 June 2022,0.2857142857142857,stop,2031,2198,9,3547801ff592c8aa67e6194be6c3c9f9f735b54cd9efcb4e5b252c7318a4d1c3
grounded,conv-42:32,conv-42,2,Where did Joanna travel to in July 2022?,Woodhaven,Woodhaven,1.0,stop,2033,2197,3,72c2a1839b7ba96d8aa6258f4e3839d66784c6a42bc7d8ec18afde4ed07c8106
grounded,conv-42:39,conv-42,2,When did Nate attend a cooking show?,"The Monday before 14September, 2022",14 September 2022,0.2857142857142857,stop,2048,2207,9,c272393c41b3b9f9c8799350884f55b886a91e32e5506cf7c07ffc342d2449d8
grounded,conv-42:41,conv-42,2,When did Joanna make a chocolate tart with raspberries?,"5 October, 2022",Unknown,0.0,stop,2039,2201,2,cd0973093dea5399bf5eb3e98ea49745e5df818019cbe4eb0733a955cc142cc8
grounded,conv-42:49,conv-42,1,How many times has Joanna's scripts been rejected?,Twice,2,0.0,stop,2035,2196,2,0cff9ae70db35bfeebe5a758f54cddad83663a550dcd15eafb073a1317b82249
grounded,conv-42:57,conv-42,2,When did Joanna plan to go over to Nate's and share recipes?,"5 November, 2022.",5 November 2022,1.0,stop,2032,2197,8,cd83055db666685b6a3bfcdb63149980073500c592f81c4e9e86fe96d14b3267
grounded,conv-42:61,conv-42,1,What mediums does Nate use to play games?,"Gamecube, PC,Playstation.","Video games, board games",0.0,stop,2033,2193,6,7eb59b59cdd1ed547426883814d0f46828d2351db8802ab617419636032c9fa9
grounded,conv-42:63,conv-42,1,What video games does Nate play?,"Valorant, Counter Strike:Global Offensive,Xenoblade Chronicles, StreetFighter, Cyberpunk 2077","Counter-Strike: Global Offensive, Street Fighter, Cyberpunk 2077",0.26666666666666666,stop,2033,2191,18,022b289ddf0b0b3feef3ede9e06dfd38d7773755f52aa743d2a49f6829270fa8
grounded,conv-42:66,conv-42,3,What alternative career might Nate consider after gaming?,"an animalkeeper at a localzoo and workingwith turtles; as heknows a great dealabout turtles andhow to care for them,and he enjoys it.",Publishing his own screenplay,0.0,stop,2037,2197,6,8323617db5e1e7784c47b6feb32121bf62c2337dfceed761bef6692b797d5492
grounded,conv-42:78,conv-42,1,How many video game tournaments has Nate participated in?,nine,unknown,0.0,stop,2040,2201,2,fc38910275455b54b9ee785c04a0f26ca8c505abe1fd3377a30942f900af4cf0
grounded,conv-42:82,conv-42,1,What recipes has Nate made?,"coconut milk icecream, chocolate and vanilla swirl","vegan ice cream recipes, coconut milk ice cream, lactose-free ice cream using coconut milk, dairy-free chocolate cake with berries, chocolate and vanilla swirl ice cream, dairy-free chocolate coconut cupcakes with raspberry frosting, cookies, pies, cakes",0.6607142857142857,stop,2039,2196,49,3a7814b259e628b9df8270362be1a9e4cdda6fe6c541ed05f3aa064fc9bf5531
grounded,conv-42:85,conv-42,3,What kind of job is Joanna beginning to preform the duties of because of her movie scripts?,filmmaker.,Screenwriter,0.0,stop,2028,2198,3,234af43dcedd39e1375879d3f21e9988dc4fdb86dd93c1ffcd2c00cfe17e0ea1
grounded,conv-42:88,conv-42,4,What is one of Joanna's favorite movies?,"""Eternal Sunshineof the Spotless Mind""",Little Women,0.0,stop,2048,2208,3,483e2203e70a43b6b41e421650b08e596e9fc18e4ff8036a21ad26e31159385d
grounded,conv-42:94,conv-42,4,What is Joanna's third screenplay about?,"loss, identity, and connection","loss, identity, and connection",1.0,stop,2027,2186,7,f77dfcec252dcdc2bf2ea1d5f99de2adc088adfccc384378400d2121ed81fb24
grounded,conv-42:95,conv-42,4,What is Nate's favorite video game?,Xenoblade Chronicles,Unknown,0.0,stop,2033,2192,2,5f0ad90ea4fc9705b9970321ee452848f1983f0195be64bd77ff016a86628920
grounded,conv-42:98,conv-42,4,What genre is Joanna's first screenplay?,drama and romance,Drama and romance,1.0,stop,2045,2204,5,7fb76519e3bfba3bd38c61aa1d4bcb4ebd7d70d94fc5b1bdd9dc005739bd6d85
grounded,conv-42:103,conv-42,4,"What did Joanna recently watch and recommend to Nate on February 7, 2022?","""Little Women""",Little Women,1.0,stop,2047,2218,3,f4a1ee72a7fecb10bee49fa7aed1d2840d59085e9f1c85301959489ac74281ea
grounded,conv-42:109,conv-42,4,What was Joanna's audition for?,writing gig,a writing gig,1.0,stop,2047,2205,4,06b416be2e6ca34550aaa3ce30c50a777271e8fcb8689e87fcd3f84e75d9e222
grounded,conv-42:110,conv-42,4,Why did Nate choose the hair color he did?,Bright and bold - like him,He wanted to stand out from regular options.,0.0,stop,2039,2200,10,2f0b6dfb177d5d0c61c2e8aaaac5db8edb617b483d22c11385378bbd044c6cd6
grounded,conv-42:115,conv-42,4,What kind of films does Joanna enjoy?,Dramas and emotionally-driven films,"dramas, emotionally-driven films, romcoms",0.8571428571428571,stop,2044,2203,12,fe8b1dd9b2677a60eb296ebd8e5ed2130cd94c20bee91d2ba2ed49c841aa7159
grounded,conv-42:116,conv-42,4,Which activity helps Nate escape and stimulates his imagination?,watching fantasy and sci-fi movies,Playing video games,0.0,stop,2026,2187,4,0ecc776d4e11ce979cdfb25239bcb2f0238680aca837589feff9e9021193b7a3
grounded,conv-42:125,conv-42,4,Who did Nate plan to invite to his gaming party in June 2022?,"Tournament friends, old friends, teammates","old friends, teammates from other tournaments, tournament friends",0.7692307692307693,stop,2047,2216,11,7e8a89f7e17257b7dcb93f962c7684e422539d59d5279cb0964247e855bbb10c
grounded,conv-42:127,conv-42,4,What did Joanna write yesterday that appeared on the big screen?,screenplay bits,bits for a screenplay,0.8,stop,2041,2204,5,bd5aaded8adc52ef53df1d45b487f76e6c8359a05c0832c73ddc44d5a32938a6
grounded,conv-42:133,conv-42,4,How many people attended the gaming party hosted by Nate in June 2022?,7,7,1.0,stop,2039,2208,2,5511830e1b3102148e4e041ce5e0d9c139f215318eae6aeb67229e01490ceafc
grounded,conv-42:155,conv-42,4,What is Nate's favorite dish from the cooking show he hosted?,Coconut milk ice cream,Coconut milk ice cream,1.0,stop,2033,2197,6,a4d1d8b637d1221465389af0d8552fb37a49c544c2ed83715927c0775ad2770d
grounded,conv-42:158,conv-42,4,What kind of cake did Joanna share a photo of that she likes making for birthdays and special days?,chocolate cake with raspberries,Dairy-free chocolate cake with raspberries,0.8888888888888888,stop,2042,2213,9,c8f974ac6d15ed097b082258f1dc7b85d12e0096adb373fa49f572f25722b658
grounded,conv-42:172,conv-42,4,How does Nate feel about Joanna's ability to bounce back from setbacks?,respect Joanna for being able to bounce back,He respects her for it.,0.3076923076923077,stop,2027,2192,7,08a82bdcbe4d5dfec8e2ab13cf085ee67e808e2beac56fb6f35e808c173e771a
grounded,conv-42:174,conv-42,4,What does Nate rely on for cheer and joy?,his turtles,turtles,0.6666666666666666,stop,2045,2206,3,587b888b4ec981a5ec7105d5a550957c41de9f7800132fcc5ba72cb0218e7fb8
grounded,conv-42:177,conv-42,4,What inspires Joanna to create drawings of her characters?,visuals to help bring the characters alive in her head so she can write better,To help bring them alive in her head so she can write better.,0.8888888888888888,stop,2038,2199,15,9e2951da3287c129b32e122389cb35ebc4013a7ebdb4d6aba598e364b5a4550f
grounded,conv-42:183,conv-42,4,"What game is Nate currently playing and recommends to others on November 7, 2022?","""Xenoblade Chronicles""",Xeonoblade Chronicles,0.5,stop,2033,2205,6,68f047e211a8538d4105fe317e6b3c10a71cb16b23680b89b1a54a3cb4d8ada6
grounded,conv-42:184,conv-42,4,What did Joanna receive from her brother that brought back childhood memories?,a handwritten letter,A handwritten letter,1.0,stop,2038,2202,4,f8e3ed2a8e358a0f58d9820c35ce46f120a6ce7f1ebadfcd52a7dddf782b4b96
grounded,conv-42:190,conv-42,4,What new content is Nate creating for YouTube?,Gaming videos,gaming content,0.5,stop,2041,2201,4,181f73debc85b09073a683d8f9a9ee3ab9a45df16bface3d4bfc1a9cae4621a7
grounded,conv-42:193,conv-42,4,What inspired Joanna to take a picture of the sunset in the field near Fort Wayne?,The incredible sunset and surrounding beauty,The sunset and the surrounding beauty,0.8571428571428571,stop,2045,2213,7,2261f5fc2a18244498c88ee40de873b83478895fd99335a9cd6fbee81a75fc9d
grounded,conv-42:196,conv-42,4,What did Nate take to the beach in Tampa?,turtles,turtles,1.0,stop,2034,2195,3,d9bb0bc3aac0e4002bba3f14f79ae165aa1b44d371afeb67c63a485836f89caa
grounded,conv-43:5,conv-43,3,"Based on Tim's collections, what is a shop that he would enjoy visiting in New York city?",House of MinaLima,Bookstore,0.0,stop,2035,2206,3,52e1a0c313fec81b7165ec6ef634ce931fe28e2aeda80cccf79f2cc5d582565c
grounded,conv-43:7,conv-43,1,Which geographical locations has Tim been to?,"California, London, the Smoky Mountains","London, Galway, Ireland",0.3333333333333333,stop,2030,2189,7,5e89f9903e95db64598b2e0562b1b9c8dbe151f6912a354c95664e0a01d00673
grounded,conv-43:22,conv-43,2,When did John meet with his teammates after returning from Chicago?,"August 15, 2023",15 August 2023,1.0,stop,2033,2196,9,ee857bb81b4ae1bdfc6fdac4a0d6039cf705876a45563532ce6619be75002b49
grounded,conv-43:25,conv-43,1,What similar sports collectible do Tim and John own?,signed basketball,Basketball jerseys,0.5,stop,2028,2190,4,8e1699af62402bd7d855ffa3cf6a220686fab31a504d9bbcf8121cb5b2730d18
grounded,conv-43:32,conv-43,3,Which US states might Tim be in during September 2023 based on his plans of visiting Universal Studios?,California or Florida,Florida,0.5,stop,2046,2220,2,3b837b219e91b982c630217103a624f1b70f99a0cf0dcbd6dd441f534077c0d7
grounded,conv-43:34,conv-43,3,What could John do after his basketball career?,become a basketball coach since he likes giving back and leadership,"make a positive difference, inspire others, start a foundation, do charity work",0.0,stop,2048,2208,16,7a76081f36b7647ea1502c605ca81ee5b8239e4f605630397c87118abc3771b2
grounded,conv-43:35,conv-43,1,What outdoor activities does John enjoy?,"Hiking, surfing","Hiking, camping",0.5,stop,2046,2204,5,2a5dc1dbca4a099a488fd6837fb7967fb0b64c0f9057e102c751290843a02b0c
grounded,conv-43:40,conv-43,2,Has Tim been to North Carolina and/or Tennesee states in the US?,Yes,Unknown,0.0,stop,2030,2197,2,548ef64d2116de77fc0cf9e6d60471a2eb8880ea9b686ad3d00e55d80596b802
grounded,conv-43:41,conv-43,1,What kind of fiction stories does Tim write?,Fantasy stories with plot twists,Fantasy,0.3333333333333333,stop,2044,2204,3,703102b0ebbbc7c910c7a6d50eee1b5d4207b624732755ea46d2e14c5fecb399
grounded,conv-43:47,conv-43,2,When did John get married at a greenhouse?,last week of September 2023,25 September 2023 to 1 October 2023,0.3333333333333333,stop,2033,2193,18,4d19dfd4c1b79754acd016ee9106b34ce4951e4917c3356e9f7cd8590df70c83
grounded,conv-43:48,conv-43,1,When did John get an ankle injury in 2023?,"around November 16, 2023",Unknown,0.0,stop,2033,2198,2,1fab13d16d24c73a9d57f28e806501f645bb2c86075affd964ac23929afe7667
grounded,conv-43:50,conv-43,1,Which book was John reading during his recovery from an ankle injury?,The Alchemist,Dune,0.0,stop,2025,2189,3,1f1d6a7c8d89364cc838af62502ee9244ef1ff817968f745833e484a6c8f32c9
grounded,conv-43:58,conv-43,2,When did John attend the Harry Potter trivia?,August 2023.,Last August,0.5,stop,2048,2208,3,98c65cf52c8ecd035d2b31f0edacf6337db3823c75af4887190da035dd1c7083
grounded,conv-43:68,conv-43,2,What day did Tim get into his study abroad program?,"Januarty 5, 2024","Friday, 7 January 2024",0.2857142857142857,stop,2040,2202,11,b56e13540b6c0bb3bb92efd9f45517c0012aff26616fe3b57cbf680e4c03aa83
grounded,conv-43:73,conv-43,4,What challenge did John encounter during pre-season training?,fitting into the new team's style of play,Fitting into the new team's style of play,1.0,stop,2030,2191,11,b549918198e068c1f15653d342853280540658aa2f571d6b59ab2911c2e3273e
grounded,conv-43:78,conv-43,4,What did John celebrate at a restaurant with teammates?,a tough win,their win,0.5,stop,2047,2208,3,084094fa0d798ea9d2459b3846bbfa407d54157a9b391bb9adf34839db644b1e
grounded,conv-43:89,conv-43,4,What is John's number one goal in his basketball career?,Winning a championship,Winning a championship,1.0,stop,2046,2209,5,b9c6d8ede34c5adf8f2e975084309b7d37dec174917e96eae13700bb04b5add3
grounded,conv-43:94,conv-43,4,What is the main intention behind Tim wanting to attend the book conference?,to learn more about literature and create a stronger bond to it,To learn more about literature and create a stronger bond to it.,1.0,stop,2027,2192,14,758e934048f6fb1bd6ea929258fab0e49f47bff1525e8ace2e3b5858e2c6d0be
grounded,conv-43:97,conv-43,4,"What special memory does ""Harry Potter and the Philosopher's Stone"" bring to Tim?",Watching it with his family,Watching it with his family,1.0,stop,2042,2211,6,c32f6fb7f410b4a9dcebdca50b34ab638134141d18574e85401ddb3f3cb5a35f
grounded,conv-43:98,conv-43,4,Which movie does Tim mention they enjoy watching during Thanksgiving?,"""Home Alone""","Home Alone, Elf, The Santa Clause",0.5714285714285714,stop,2036,2198,9,bcf1185abfbf494adddc231f811c754faae20921fb4611598fd587a0d87c45ea
grounded,conv-43:100,conv-43,4,How long did John and his high school basketball teammates play together?,Four years,four years,1.0,stop,2047,2211,3,2138cb62f60db653f3f5ae631482f34f4132cc9940fbfabbebbf4482f2389c02
grounded,conv-43:102,conv-43,4,"What did John say about NYC, enticing Tim to visit?","It's got so much to check out - the culture, food - you won't regret it.",It was amazing. Everywhere you go there's something new and exciting. Exploring the city and trying all the restaurants was awesome. It's a must-visit!,0.1875,stop,2034,2197,34,71af142ca54e4108029d3862d23f706fdf4a7db3c7ea5e5ae2fc01ba799fda00
grounded,conv-43:104,conv-43,4,What spice did John add to the soup for flavor?,sage,sage,1.0,stop,2043,2205,3,ce02780da3a5e96a0226712a2c8f82d68b0de941903fc00e65568a8b110e1b3b
grounded,conv-43:105,conv-43,4,What is Tim excited to see at Universal Studios?,The Harry Potter stuff,Harry Potter stuff,1.0,stop,2043,2204,4,0b3dbe16008c5a35a21b4a9fbce734b1932a7067b8ddd7957708cf6637f7d2a7
grounded,conv-43:112,conv-43,4,What was the setting for John and his wife's first dance?,Cozy restaurant,a cozy restaurant,1.0,stop,2047,2211,4,a0305f83bb1df1c5a09dafef28bced715c8c19d7b40f90ced84f0ab2b111ddce
grounded,conv-43:124,conv-43,4,Who is one of Tim's sources of inspiration for writing?,J.K. Rowling,J.K. Rowling,1.0,stop,2048,2211,5,95053f840c243b3a2002ebf5197e42c2cba7a34dec9cb4ae07cbda38daa16577
grounded,conv-43:128,conv-43,4,What type of meal does John often cook using a slow cooker?,honey garlic chicken with roasted veg,Honey garlic chicken with roasted vegetables,0.8333333333333334,stop,2037,2201,8,492b225c9272c6596f798941023ef5d6de0d7a13b5c5b673d78da2f8dd8f8745
grounded,conv-43:130,conv-43,4,"What was Tim's huge writing issue last week,as mentioned on November 6, 2023?",He got stuck on a plot twist,getting stuck on a plot twist,0.7272727272727273,stop,2030,2204,7,3ea5a7fddf2d7780ddfb8af34b17c915380e841c93a0cb395f45a80c9609fc8a
grounded,conv-43:133,conv-43,4,How did John describe the views during their road trip out on the European coastline?,Spectacular,spectacular,1.0,stop,2028,2195,3,9757b7069724e415cae992b0fb076e5b1a81e2233a59322d13b31ee13f8b949e
grounded,conv-43:143,conv-43,4,What is John trying out to improve his strength and flexibility after recovery from ankle injury?,yoga,Yoga,1.0,stop,2047,2215,3,1a791d18289cf1d93c391a152bfb476c0a644de4f7bdfe097b7fd220c83d4526
grounded,conv-43:149,conv-43,4,"What book did Tim just finish reading on 8th December, 2023?","""A Dance with Dragons""",A Dance with Dragons,1.0,stop,2038,2208,5,bcbae44501c4370867d4da83bd2c763960ce1a63c73580dd2790d0ba7937a75d
grounded,conv-43:154,conv-43,4,How did John feel about the atmosphere during the big game against the rival team?,electric and intense,Electric,0.6666666666666666,stop,2047,2214,2,db7ccd3c3a6075de4316923e7e1321da0e19b85c2b33f0d4ee719c703f9ede41
grounded,conv-43:155,conv-43,4,How did John feel after being able to jog without pain?,It was a huge success.,Relieved,0.0,stop,2047,2210,3,a291b67cbf94d407679d8a3c67525d0ccaa6b4bf5a837610334c0eb79365b75d
grounded,conv-43:170,conv-43,4,What is the painting of Aragorn a reminder for John to be in everything he does?,be a leader,to stay true and be a leader,0.5714285714285714,stop,2042,2211,8,29872c4646b28e8eeb3ebe8d51bd5aac80c38f0658ee3503e558506c5dacde0e
grounded,conv-43:172,conv-43,4,Where will Tim be going for a semester abroad?,Ireland,Ireland,1.0,stop,2037,2198,3,a50d9f667158cc8ba7c0590ba84961f687bad41deb44f4f8ade827382a1fef33
grounded,conv-44:0,conv-44,2,Which year did Audrey adopt the first three of her dogs?,2020,unknown,0.0,stop,2048,2211,2,9a51227bae213ed4dd04516a73ffc4853028306cbe00f2c2c4fd39431d135813
grounded,conv-44:4,conv-44,2,When did Audrey make muffins for herself?,The week of April 3rd to 9th,April 2023 (the preceding week),0.4,stop,2046,2206,12,3a159602a3bd4e7d825f1d543bb9abc05e3dce125660a8e68adafe6488c3cd4c
grounded,conv-44:7,conv-44,2,How many years passed between Audrey adopting Pixie and her other three dogs?,three years,0,0.0,stop,2034,2200,2,489bdbba49deb3d3cd555e2673eb5dab89e9b316c09cc8c47def31a7ce2450af
grounded,conv-44:17,conv-44,1,How many times did Audrey and Andew plan to hike together?,three times,3,0.0,stop,2033,2197,2,6a44849eabb51f90df44fdd4a968807473ae5ee5f3748a6e6fa6865a576d4ace
grounded,conv-44:20,conv-44,3,Which meat does Audrey prefer eating more than others?,chicken,Chicken,1.0,stop,2041,2202,2,a55ea40381516973836910ec69524f42208a39b6581bb50f3ebfa5b2e551b13b
grounded,conv-44:22,conv-44,2,Where did Andrew go during the first weekend of August 2023?,camping with girlfriend,A nature reserve,0.0,stop,2048,2215,4,73a2dbbcf0e78878d7ccb0f08385f56c9b38947ccd7a8b38ceeb27be4c3522fc
grounded,conv-44:24,conv-44,1,Did Audrey and Andrew grow up with a pet dog?,Yes,Unknown,0.0,stop,2039,2201,2,0c0a581b22b1a830bf1d2b995cd23a2afbb86b8d895239da054622c1726cc7e3
grounded,conv-44:26,conv-44,1,What is the biggest stressor in Andrew's life besides not being able to hike frequently?,work,Work,1.0,stop,2044,2213,2,70c7c7e38a6f341e41258bc58bb495d551a01ac26349a851c940c309101bfe03
grounded,conv-44:28,conv-44,1,What is something that Audrey often dresses up her dogs with?,Hats,Party hats,0.6666666666666666,stop,2032,2195,3,47aad8b51e3a8be91434edd49cbefd313a4f00e4fe4d9b25b26b495fd3f50af5
grounded,conv-44:41,conv-44,1,What are the breeds of Audrey's dogs?,Mongrel mixed with Lab for Pepper and Panda. Mongrel mixed with Chihuahua for Precious and Pixie.,"Lab mixes, Chihuahua mixes, Jack Russell mixes",0.25,stop,2044,2204,12,1a5386c1f7fd95e78d0a8b548d168a016b714ff6adc0e5428044bcad667f2727
grounded,conv-44:47,conv-44,2,How many months passed between Andrew adopting Buddy and Scout,one month,3,0.0,stop,2040,2201,2,74528dd7190cd4a717521611d7c8415df03be9fe0fd767804584e208093a9e50
grounded,conv-44:51,conv-44,1,What items has Audrey bought or made for her dogs?,"dog tags, toys, dog beds, collars","Toys, party hats, new beds, personalized wooden keychain tags",0.4583333333333333,stop,2048,2210,15,aeb1492af83adfbe09ea90f4fa071621c2e5366135f1f449fde46c8c0890c2fb
grounded,conv-44:64,conv-44,4,What kind of flowers does Audrey have a tattoo of?,sunflowers,Sunflowers,1.0,stop,2034,2196,3,4604e3456f5a717c70e6282545a2a2befa5361b9022cd10ba601cb8c3fcb8c6c
grounded,conv-44:72,conv-44,4,Why did Audrey think positive reinforcement training is important for pets?,To have pets learn how to behave in a positive way,Because she believes punishment is never the proper way to train pets and feels pain thinking about hurting them.,0.2222222222222222,stop,2027,2190,21,fec55ecaf7f8c8f419a0ebef034f2b209dd17bed8692a14ed5315c8e21fb5e67
grounded,conv-44:80,conv-44,4,"What dish is one of Audrey's favorite dishes that includes garlic and is shared with Andrew on 3 July, 2023?",Roasted Chicken,Roasted Chicken,1.0,stop,2037,2216,4,1317649746ca41490064d422b0d70f5b83735d1a173f9bf1105ad84ff9077ecb
